TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-03-04 09:20:43.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-99D3
2024-03-04 09:20:43.203,0.679058,0.7104637,0.85739404,0.6625073,0.532228,0.8863394,0.81794864,0.21564236,0.8349414,0.72342885,0.6471313,0.7345712,0.741095,0.584793,0.9907618,1.02118,0.78226244,0.024762373,0.6726173,0.9541694,824.3956,799.011,492.78387,826.0073,1075.4213,0.217041015625,-0.04473876953125,0.98345947265625,1.906585693359375,-3.985137939453125,-1.607513427734375,1,1.0,1.0,2.0,1.0,55.00
2024-03-04 09:20:44.216,0.83547735,0.7104637,0.85739404,0.6625073,0.50788903,0.8863394,0.81794864,0.21564236,0.8981065,0.72342885,0.6471313,0.7345712,1.0744276,0.584793,0.9907618,1.02118,0.90491056,0.024762373,0.6726173,0.9541694,779.67035,822.7839,500.03662,740.989,635.0183,0.222412109375,-0.04754638671875,0.9818115234375,1.51031494140625,-3.715972900390625,-0.590667724609375,1,1.0,1.0,2.0,1.0,55.00
2024-03-04 09:20:45.222,1.0841872,0.7104637,0.85739404,1.0339284,0.75840294,0.8863394,0.81794864,1.0691838,0.970097,0.72342885,0.6471313,1.1562854,0.98905474,0.584793,0.9907618,0.90106994,0.72234,0.024762373,0.6726173,0.6645919,783.2967,584.65204,260.69598,790.14655,827.2161,0.215087890625,-0.05865478515625,0.98126220703125,3.192596435546875,-5.36834716796875,-0.76263427734375,1,1.0,1.0,2.0,1.0,55.00
2024-03-04 09:20:46.235,1.0249187,0.7104637,0.85739404,0.8854673,0.8321281,0.8863394,0.81794864,0.929896,0.84488565,0.72342885,0.6471313,1.1343368,0.9134535,0.584793,0.9907618,0.7845344,0.58086324,0.024762373,0.6726173,0.50827307,772.01465,780.87915,556.04395,764.35895,620.9158,0.203857421875,-0.04327392578125,0.98480224609375,1.89910888671875,-3.701019287109375,-1.996307373046875,1,1.0,1.0,1.0,1.0,55.00
2024-03-04 09:20:46.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2024-03-04 09:20:46.980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-04 09:20:47.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-04 09:20:47.239,0.4911527,0.7104637,0.85739404,1.0620093,0.2803622,0.8863394,0.81794864,0.54830706,0.590338,0.72342885,0.6471313,0.6821521,0.80580777,0.584793,0.9907618,0.7715354,0.77554107,0.024762373,0.6726173,0.48851338,792.5641,1021.8315,222.82051,828.4249,1010.54944,0.214599609375,-0.0457763671875,0.9859619140625,1.51031494140625,-4.11224365234375,-0.97198486328125,1,1.0,4.0,1.0,1.0,55.00
2024-03-04 09:20:48.220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-04 09:20:48.241,0.4911527,0.7104637,0.85739404,1.0620093,0.2803622,0.8863394,0.81794864,0.54830706,0.590338,0.72342885,0.6471313,0.6821521,0.80580777,0.584793,0.9907618,0.7715354,0.77554107,0.024762373,0.6726173,0.48851338,877.5824,1179.3773,711.978,854.61536,923.91943,0.10052490234375,-0.0172119140625,0.98040771484375,9.817047119140625,9.114227294921875,-2.340240478515625,1,1.0,2.0,1.0,1.0,55.00
