TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-02-22 11:40:00.563,0.8251379,0.0,2.550885,1.0555954,0.8571316,0.0,1.5767177,0.7357943,1.1544758,0.0,1.197671,0.94418716,0.68349266,0.0,0.2554697,0.73253673,0.56293666,0.0,-0.24733873,0.8004197,943.2601,1224.9084,938.022,878.3883,810.293,-0.0831298828125,0.1322021484375,0.9888916015625,-1.4056396484375,-2.28790283203125,-0.545806884765625,1,2.0,4.0,2.0,2.0,90.00
2023-02-22 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-02-22 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-02-22 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-02-22 11:40:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-02-22 11:40:01.601,0.8251379,0.0,2.550885,1.0555954,0.8571316,0.0,1.5767177,0.7357943,1.1544758,0.0,1.197671,0.94418716,0.68349266,0.0,0.2554697,0.73253673,0.56293666,0.0,-0.24733873,0.8004197,838.0952,0.0,981.53845,815.9341,738.97437,-0.07818603515625,0.134765625,0.99505615234375,0.6280517578125,-3.431854248046875,-2.190704345703125,1,2.0,4.0,1.0,2.0,90.00
2023-02-22 11:40:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-02-22 11:40:02.617,0.8251379,0.0,2.550885,1.0555954,0.8571316,0.0,1.5767177,0.7357943,1.1544758,0.0,1.197671,0.94418716,0.68349266,0.0,0.2554697,0.73253673,0.56293666,0.0,-0.24733873,0.8004197,839.707,210.7326,848.97437,826.8132,713.5897,-0.09222412109375,0.1241455078125,0.9857177734375,3.21502685546875,-5.7122802734375,-2.385101318359375,1,2.0,4.0,1.0,2.0,90.00
2023-02-22 11:40:03.628,0.8251379,0.0,2.550885,0.72206515,0.8571316,0.0,1.5767177,0.51228535,1.1544758,0.0,1.197671,1.6812441,0.68349266,0.0,0.2554697,0.86177427,0.56293666,0.0,-0.24733873,1.1594902,880.40295,651.9414,616.8865,860.2564,898.1319,-0.08355712890625,0.1168212890625,0.9930419921875,2.235565185546875,-3.596343994140625,-1.547698974609375,1,1.0,4.0,1.0,1.0,90.00
2023-02-22 11:40:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-02-22 11:40:04.638,0.8790107,0.0,2.550885,0.7846918,0.62587976,0.0,1.5767177,0.51965356,1.4171252,0.0,1.197671,1.6792378,1.0262842,0.0,0.2554697,0.82778984,0.96391743,0.0,-0.24733873,1.165343,919.89014,1574.652,607.619,921.0989,729.707,-0.08209228515625,0.10791015625,0.9962158203125,-0.157012939453125,-4.478607177734375,4.65057373046875,1,1.0,2.0,1.0,1.0,90.00
2023-02-22 11:40:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-02-22 11:40:05.641,0.91857207,0.0,2.550885,0.86639225,0.678399,0.0,1.5767177,0.53483224,1.4055767,0.0,1.197671,1.6754792,1.0003735,0.0,0.2554697,0.81030285,0.9232692,0.0,-0.24733873,1.1728677,911.8315,13.699634,862.27106,833.663,666.4469,-0.07086181640625,0.114501953125,0.9986572265625,1.80938720703125,-5.121612548828125,-1.592559814453125,1,1.0,4.0,4.0,1.0,90.00
2023-02-22 11:40:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-02-22 11:40:06.651,0.91857207,0.0,2.550885,0.86639225,0.678399,0.0,1.5767177,0.53483224,1.4055767,0.0,1.197671,1.6754792,1.0003735,0.0,0.2554697,0.81030285,0.9232692,0.0,-0.24733873,1.1728677,842.1245,736.9597,984.7619,832.8571,892.8938,-0.08599853515625,0.11077880859375,0.99749755859375,1.637420654296875,-5.301055908203125,2.729034423828125,1,2.0,4.0,2.0,2.0,90.00
2023-02-22 11:40:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-02-22 11:40:07.660,0.91857207,0.0,2.550885,0.86639225,0.678399,0.0,1.5767177,0.53483224,1.4055767,0.0,1.197671,1.6754792,1.0003735,0.0,0.2554697,0.81030285,0.9232692,0.0,-0.24733873,1.1728677,891.28204,1609.3041,669.67035,854.61536,819.9634,-0.05413818359375,0.1036376953125,0.9932861328125,1.24114990234375,-2.908477783203125,-2.071075439453125,1,2.0,4.0,4.0,2.0,90.00
2023-02-22 11:40:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-02-22 11:40:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-02-22 11:40:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2023-02-22 11:40:08.674,0.91857207,0.0,2.550885,0.86639225,0.678399,0.0,1.5767177,0.53483224,1.4055767,0.0,1.197671,1.6754792,1.0003735,0.0,0.2554697,0.81030285,0.9232692,0.0,-0.24733873,1.1728677,814.3223,307.43588,1627.033,812.3077,824.3956,-0.06292724609375,0.11553955078125,1.00189208984375,1.256103515625,-3.63372802734375,-1.15142822265625,1,2.0,4.0,4.0,2.0,90.00
2023-02-22 11:40:09.698,0.91857207,0.0,2.550885,0.86639225,0.678399,0.0,1.5767177,0.53483224,1.4055767,0.0,1.197671,1.6754792,1.0003735,0.0,0.2554697,0.81030285,0.9232692,0.0,-0.24733873,1.1728677,827.619,301.39194,1358.2784,766.77655,709.5604,-0.05755615234375,0.11480712890625,0.99517822265625,1.80938720703125,-4.486083984375,-1.31591796875,1,2.0,4.0,4.0,2.0,90.00
2023-02-22 11:40:10.705,0.91857207,0.0,2.550885,1.1591773,0.678399,0.0,1.5767177,0.67754805,1.4055767,0.0,1.197671,1.442808,1.0003735,0.0,0.2554697,0.88259095,0.9232692,0.0,-0.24733873,1.0743831,857.8388,1248.6813,1627.033,867.50916,776.4469,-0.06915283203125,0.1090087890625,0.99615478515625,1.00189208984375,-4.029998779296875,0.13458251953125,1,1.0,4.0,4.0,1.0,90.00
2023-02-22 11:40:11.716,0.9999981,0.0,2.550885,1.0466913,0.77393806,0.0,1.5767177,0.4067711,1.2779272,0.0,1.197671,1.2171608,0.76108927,0.0,0.2554697,0.85318077,0.47963303,0.0,-0.24733873,0.9357973,846.9597,848.5714,1549.2675,840.5128,710.7692,-0.05810546875,0.10736083984375,0.99560546875,1.7047119140625,-3.760833740234375,-0.37384033203125,1,1.0,4.0,4.0,1.0,90.00
2023-02-22 11:40:12.730,0.907859,0.0,2.550885,0.96161556,0.83012927,0.0,1.5767177,0.17804518,1.2756635,0.0,1.197671,1.1059493,0.74523014,0.0,0.2554697,0.84521335,0.48794642,0.0,-0.24733873,0.87095404,849.3773,1610.1099,1517.4359,851.79486,799.41394,-0.0699462890625,0.1148681640625,0.999755859375,0.0299072265625,-3.596343994140625,-1.278533935546875,1,1.0,4.0,4.0,1.0,90.00
