TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-03-13 11:13:56.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-99D3
2024-03-13 11:13:56.584,0.92446256,0.12900299,0.0,0.6937326,0.6387395,0.2499763,0.0,0.4947155,0.20177636,0.0095542325,0.0,0.65146613,0.6938452,-0.19528306,0.0,0.53044885,0.4165074,-0.19546083,0.0,0.45149618,633.8095,935.2015,1065.348,655.56775,583.0403,-0.01226806640625,0.03875732421875,1.004150390625,2.115936279296875,-3.2000732421875,-1.248626708984375,1,1.0,1.0,1.0,1.0,25.00
2024-03-13 11:13:56.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:13:57.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:13:57.600,0.92446256,0.12900299,0.0,0.6937326,0.6387395,0.2499763,0.0,0.4947155,0.20177636,0.0095542325,0.0,0.65146613,0.6938452,-0.19528306,0.0,0.53044885,0.4165074,-0.19546083,0.0,0.45149618,989.59705,760.7326,859.85345,974.68866,613.2601,-0.09234619140625,0.09381103515625,1.00396728515625,-0.485992431640625,2.58697509765625,4.957122802734375,1,1.0,1.0,1.0,1.0,20.00
2024-03-13 11:13:58.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:13:58.612,0.92446256,0.12900299,0.0,0.6937326,0.6387395,0.2499763,0.0,0.4947155,0.20177636,0.0095542325,0.0,0.65146613,0.6938452,-0.19528306,0.0,0.53044885,0.4165074,-0.19546083,0.0,0.45149618,825.2015,825.2015,862.27106,838.49817,675.31134,-0.13006591796875,0.0831298828125,0.99884033203125,-1.024322509765625,-6.766510009765625,-4.164581298828125,1,2.0,1.0,2.0,2.0,20.00
2024-03-13 11:13:59.618,0.92446256,0.67814195,0.0,0.6937326,0.6387395,0.13918011,0.0,0.4947155,0.20177636,0.46073368,0.0,0.65146613,0.6938452,0.1330425,0.0,0.53044885,0.4165074,0.067338526,0.0,0.45149618,820.3663,844.94507,929.15753,796.99634,670.4762,-0.06866455078125,0.05816650390625,1.00860595703125,2.295379638671875,-3.955230712890625,-1.0467529296875,1,2.0,1.0,2.0,2.0,20.00
2024-03-13 11:14:00.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:00.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:00.632,0.75384504,0.5656813,0.0,0.47610813,0.78529006,0.094581306,0.0,0.44684514,1.1077604,0.4710625,0.0,0.9229322,0.43796328,0.15950596,0.0,0.6452073,0.42861277,0.08964087,0.0,0.47006688,839.707,816.337,978.71796,836.4835,740.989,-0.04864501953125,0.0584716796875,1.00994873046875,1.07666015625,-4.792633056640625,-1.7047119140625,1,1.0,1.0,1.0,1.0,20.00
2024-03-13 11:14:01.634,0.81628704,0.45399714,0.0,0.47610813,0.8812699,0.069090225,0.0,0.44684514,1.1008575,0.32080826,0.0,0.9229322,0.3797787,0.18259242,0.0,0.6452073,0.42205417,0.11610713,0.0,0.47006688,830.4396,830.0366,886.04395,844.94507,662.4176,-0.04669189453125,0.0604248046875,1.00677490234375,2.205657958984375,-5.121612548828125,-1.413116455078125,1,1.0,1.0,1.0,1.0,20.00
2024-03-13 11:14:02.651,0.4726803,0.32664114,0.0,0.49746925,0.68103206,-0.07777563,0.0,0.42403778,0.9214128,0.3343367,0.0,0.8751831,0.5712921,0.19239663,0.0,0.59013873,0.32212722,-0.3199252,0.0,0.28397593,835.6777,828.4249,877.1795,821.978,706.337,-0.03485107421875,0.059326171875,1.0035400390625,1.31591796875,-4.478607177734375,-1.30096435546875,1,1.0,1.0,1.0,1.0,20.00
2024-03-13 11:14:03.668,0.21770617,0.06793093,0.0,0.085588805,0.50791943,-0.24134202,0.0,0.36693382,0.900975,0.22353822,0.0,0.99238026,0.50619787,0.23663034,0.0,0.59491634,0.16798055,-0.14955771,0.0,0.061322853,702.71063,900.14655,1043.9927,717.2161,756.30035,-0.03387451171875,0.0565185546875,1.0032958984375,1.816864013671875,-2.953338623046875,-0.2691650390625,1,1.0,1.0,4.0,1.0,20.00
2024-03-13 11:14:03.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:04.686,0.115997866,-0.24926285,0.0,-0.39176807,0.35703072,-0.051870096,0.0,0.012401227,0.76609606,-0.30003297,0.0,0.3997878,0.51423067,0.23400761,0.0,0.47128847,0.08762919,-0.21947843,0.0,-0.0052499524,825.6044,820.7692,965.82416,817.1429,714.3956,-0.03936767578125,0.0692138671875,1.00054931640625,1.21124267578125,-4.074859619140625,-1.428070068359375,1,1.0,1.0,4.0,1.0,20.00
2024-03-13 11:14:05.701,1.1915507,-0.056746542,0.0,1.0659027,0.4473142,-0.584802,0.0,0.217127,1.0675962,-0.33818707,0.0,0.6897121,0.7135717,-0.018165046,0.0,0.418856,-0.056272376,-0.020646643,0.0,-0.09693846,813.5165,831.2454,820.3663,819.9634,763.5531,-0.04278564453125,0.07275390625,1.00372314453125,2.3028564453125,-2.97576904296875,-1.128997802734375,1,1.0,1.0,1.0,1.0,20.00
2024-03-13 11:14:06.717,1.0408651,0.053979963,0.0,1.1008719,0.4737559,-0.37167364,0.0,0.44556746,0.91440696,0.20323917,0.0,0.64004487,0.59235877,0.06509302,0.0,0.3988353,0.0788861,-0.18685438,0.0,0.06909218,602.381,973.47986,1056.4835,589.89014,645.09155,-0.042724609375,0.0755615234375,0.9945068359375,2.1533203125,-3.6785888671875,-0.441131591796875,1,1.0,1.0,4.0,1.0,20.00
2024-03-13 11:14:06.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:07.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:07.728,0.93711936,0.052969128,0.0,1.1017945,0.32279223,-0.34978455,0.0,0.55754757,0.67125386,0.16164598,0.0,0.61369705,0.6221824,0.080831036,0.0,0.3531645,0.2698747,-0.21116547,0.0,0.027603421,824.7985,819.9634,982.74725,827.2161,853.00366,-0.04449462890625,0.0762939453125,1.0042724609375,2.609405517578125,-4.538421630859375,0.37384033203125,1,1.0,1.0,1.0,1.0,25.00
2024-03-13 11:14:08.733,0.9975911,0.48506737,0.0,1.121708,0.31994626,0.33048183,0.0,0.58014107,0.6471528,0.21490684,0.0,0.61369705,0.63001394,0.13654357,0.0,0.31397206,0.28317556,0.055556558,0.0,-0.007937891,821.978,826.8132,914.2491,813.91943,736.55676,-0.02862548828125,0.068603515625,1.00262451171875,1.48040771484375,-3.99261474609375,-1.375732421875,1,1.0,1.0,4.0,1.0,25.00
2024-03-13 11:14:09.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:09.746,0.6790416,0.6599244,0.0,0.63301927,1.1520625,0.47370997,0.0,1.0281643,1.2519518,0.63030434,0.0,1.1558276,0.50126415,0.14175071,0.0,0.50191647,0.16981988,-0.1069431,0.0,0.24639305,844.5421,822.7839,989.19415,826.8132,617.6923,-0.02984619140625,0.07098388671875,1.00311279296875,2.07855224609375,-2.64678955078125,-0.934600830078125,1,1.0,1.0,1.0,1.0,25.00
2024-03-13 11:14:10.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:10.756,0.79399544,0.7761857,0.0,0.7523837,1.2362543,0.5531697,0.0,1.1879251,1.2242141,0.6282357,0.0,1.1558276,0.5329034,0.15056723,0.0,0.5686534,0.15160388,-0.3101712,0.0,0.23876058,765.9707,846.1539,992.4176,767.5824,752.674,-0.03253173828125,0.06866455078125,1.00177001953125,1.6448974609375,-2.82623291015625,-3.626251220703125,1,1.0,1.0,1.0,1.0,25.00
2024-03-13 11:14:11.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:11.774,0.79399544,0.7761857,0.0,0.7523837,1.2362543,0.5531697,0.0,1.1879251,1.2242141,0.6282357,0.0,1.1558276,0.5329034,0.15056723,0.0,0.5686534,0.15160388,-0.3101712,0.0,0.23876058,913.8461,776.04395,872.74725,890.4762,744.61536,-0.0267333984375,0.0653076171875,1.0054931640625,0.650482177734375,-3.51409912109375,-0.814971923828125,1,1.0,1.0,4.0,1.0,25.00
2024-03-13 11:14:12.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2024-03-13 11:14:12.780,0.79399544,0.7761857,0.0,0.7523837,1.2362543,0.5531697,0.0,1.1879251,1.2242141,0.6282357,0.0,1.1558276,0.5329034,0.15056723,0.0,0.5686534,0.15160388,-0.3101712,0.0,0.23876058,824.7985,825.2015,958.5714,839.304,609.6337,-0.02520751953125,0.07110595703125,1.00634765625,1.4056396484375,-2.34771728515625,-2.459869384765625,1,2.0,1.0,4.0,2.0,25.00
2024-03-13 11:14:13.794,0.79399544,0.7761857,0.0,0.7523837,1.2362543,0.5531697,0.0,1.1879251,1.2242141,0.6282357,0.0,1.1558276,0.5329034,0.15056723,0.0,0.5686534,0.15160388,-0.3101712,0.0,0.23876058,841.7216,813.1135,979.92676,842.1245,700.696,-0.04522705078125,0.04443359375,1.00457763671875,2.43743896484375,-5.1141357421875,-0.40374755859375,1,2.0,1.0,1.0,2.0,25.00
